ID,PA,PB,PC,PD,PE,PF,PG
PR43852,98.27776,66.92175,47.99386,37.126705,28.478817,-106.36502,-39.234688
PR43853,110.467705,74.726746,53.50452,41.807247,31.488253,-105.52404,-39.987637
PR43854,96.60587,65.822395,47.224762,36.498116,28.055141,-106.158035,-39.05018
PR43855,98.663315,67.179245,48.176685,37.245995,28.5942,-106.64766,-39.346867
PR43856,96.61569,65.80159,47.22322,36.568577,28.038355,-106.06735,-39.047356
PR43857,66.24282,45.6243,33.277985,25.839668,20.25959,-104.53699,-36.614937
PR43858,83.80561,57.52254,41.425343,31.78099,24.863192,-107.215355,-38.406525
PR43859,83.15131,57.05517,41.1244,31.646725,24.678669,-107.34538,-38.438095
PR43860,85.5324,58.69625,42.2243,32.320004,25.326946,-107.40938,-38.553623
PR43861,84.20411,57.803944,41.61035,31.892712,24.9693,-107.20346,-38.413853
PR43862,96.280594,65.56096,47.074085,36.468933,27.966183,-106.40501,-39.147842
PR43863,99.907974,68.08233,48.747128,37.577286,28.902353,-106.07814,-39.18158
PR43864,98.85342,67.314606,48.263752,37.213768,28.675262,-106.69136,-39.357204
PR43865,83.415474,57.24638,41.246883,31.662224,24.768461,-107.36235,-38.44205
PR43866,79.800316,54.911587,39.590923,30.289635,23.842527,-106.83612,-37.98716
PR43867,72.345314,49.37466,36.011864,28.59311,21.664028,-103.992485,-37.10109
PR43868,70.40998,48.383133,35.275288,27.470654,21.42929,-108.30264,-38.103115
PR43869,73.89175,50.469177,36.772053,28.698128,22.282137,-106.200455,-37.814774
PR43870,55.93827,38.581196,28.509716,22.799171,17.448528,-103.49931,-35.819393
PR43871,93.82661,63.458263,45.918793,36.207626,27.363495,-108.757515,-40.127754
PR43872,77.82082,52.907074,38.50782,31.220814,22.83154,-103.57458,-37.457687
PR43873,96.52469,65.169876,47.097355,37.247322,27.96129,-106.91958,-39.779663
PR43874,92.95486,62.622463,45.379658,36.315323,26.887995,-104.55124,-38.95069
PR43875,127.0185,84.83989,60.91119,46.839706,36.273636,-107.454094,-42.201656
PR43876,127.43325,85.09976,61.09106,46.42401,36.59031,-107.9015,-42.328445
PR43877,124.25158,83.70188,59.79214,46.766563,35.027576,-106.045425,-41.171974
PR43878,100.74205,68.4328,49.071346,38.448425,28.916264,-104.74367,-39.006783
PR43879,91.69245,62.777912,44.98201,34.70666,26.777685,-105.885864,-39.8513
PR43880,97.676834,66.556984,47.74733,36.61034,28.476107,-107.68918,-39.56518
PR43881,84.42989,57.989693,41.651646,32.242287,24.817606,-104.44815,-38.17753
PR43882,87.25994,59.958023,42.92327,33.088383,25.57747,-104.25048,-39.66523
PR43883,73.99008,51.36452,37.027267,27.695225,22.569761,-109.10661,-38.351013
PR43884,88.840904,60.946896,43.76087,33.195522,26.286615,-108.222595,-38.959915
PR43885,46.957047,33.633358,24.531055,18.480621,15.18731,-101.14157,-33.672684
PR43886,46.41877,33.24851,24.278643,18.345467,15.036286,-101.07277,-33.64056
PR43887,50.473858,36.033596,26.15509,19.569221,16.122877,-101.31755,-33.894684
PR43888,47.447372,33.99599,24.762396,18.565617,15.334378,-101.20082,-33.688812
PR43889,46.837997,33.576847,24.47372,18.39909,15.152099,-100.85446,-33.55407
PR43890,46.581917,33.38174,24.354322,18.317501,15.096344,-100.98918,-33.5989
PR43891,72.81198,50.52221,36.46445,27.254604,22.25941,-108.39594,-37.806026
PR43892,70.45107,48.980087,35.379627,26.677433,21.535143,-107.65134,-37.42358
PR43893,82.71618,56.859444,40.928707,31.27576,24.597368,-106.89412,-38.180653
PR43894,80.839165,55.593155,40.06149,30.688915,24.089605,-106.64789,-38.002747
PR43895,80.43789,55.30254,39.878452,30.58062,23.992126,-106.86647,-38.06666
PR43896,67.56159,47.00387,34.04378,25.780571,20.767357,-107.48378,-37.236523
PR43897,73.222984,50.857243,36.657375,27.520622,22.283846,-107.84927,-37.626293
PR43898,70.22675,48.858006,35.280212,26.458862,21.520884,-107.721756,-37.399628
PR43899,43.925545,31.598932,23.136925,17.588806,14.350399,-100.851364,-33.41742
PR43900,43.475006,31.285963,22.926147,17.40926,14.244755,-100.814735,-33.38452
PR43901,43.806282,31.50472,23.075603,17.571014,14.308009,-100.66986,-33.36474
PR43902,43.102028,31.01887,22.746855,17.351608,14.118043,-100.53186,-33.291042
PR43903,43.740177,31.437868,23.041777,17.561844,14.294344,-100.71521,-33.39233
PR43904,84.68903,58.164387,41.83978,31.715979,25.216713,-107.61484,-38.516235
PR43905,84.31055,57.856876,41.657124,31.63608,25.119585,-107.673805,-38.55507
PR43906,83.30677,57.10367,41.188923,31.45627,24.83821,-107.89982,-38.639725
PR43907,80.1175,54.927036,39.719845,30.563816,23.959652,-107.77698,-38.459038
PR43908,53.806305,37.49956,27.663637,21.323002,17.211239,-106.94453,-36.478035
PR43909,83.388695,57.278057,41.258778,31.611904,24.79003,-107.99922,-38.60479
PR43910,76.49227,52.526592,38.060623,29.428555,22.978992,-107.55783,-38.165348
PR43911,77.905754,53.499687,38.723774,30.07872,23.285868,-107.72452,-38.29942
PR43912,55.747208,38.922134,28.471779,22.452091,17.289356,-101.55666,-34.83477
PR43913,59.277824,41.22534,30.108835,23.604641,18.28906,-102.96388,-35.529728
PR43914,90.8387,61.53605,44.489532,35.390404,26.354956,-105.18373,-38.776627
PR43915,102.54723,69.37071,49.92335,39.350334,29.493954,-108.00209,-40.368107
PR43916,85.35128,57.96207,42.048824,32.955894,25.244116,-108.318825,-39.32711
PR43917,26.915909,19.488413,15.199538,12.801173,9.819119,-100.56615,-32.919632
PR43918,90.250854,61.298763,44.25517,35.071564,26.212206,-105.38782,-38.68637
PR43919,85.39448,57.663494,41.972958,33.499702,25.087414,-106.57439,-39.052948
PR43920,36.35185,25.757082,19.557724,15.506869,12.529632,-102.992714,-34.237354
PR43921,98.00061,66.00344,47.74017,37.73848,28.383877,-106.916374,-39.97299
PR43922,58.034733,39.73151,29.519703,23.540977,18.23666,-107.99678,-37.555984
PR43923,89.2186,60.39221,43.75049,34.86634,25.975483,-105.89546,-38.951416
PR43924,99.58789,67.078156,48.440563,38.936153,28.474268,-104.725136,-39.422707
PR43925,82.334724,55.508892,40.503563,32.59674,24.194302,-104.5308,-38.308067
PR43926,111.054375,74.636826,53.708305,42.647903,31.588537,-106.44463,-40.713734
PR43927,105.88825,70.84816,51.282906,41.18225,30.263187,-106.78885,-40.77594
PR43928,126.78781,84.65964,60.82374,47.87155,35.832058,-107.046715,-42.181404
PR43929,117.66728,78.416016,56.577335,45.562325,33.152187,-104.58275,-41.027916
PR43930,124.01054,83.05008,59.565594,47.43362,34.782703,-104.68374,-41.137634
PR43931,101.92124,68.152985,49.421318,39.691315,29.246592,-105.52134,-40.15144
PR43932,131.15758,86.61586,62.642365,47.411617,38.015194,-110.75012,-44.113033
PR43933,122.55681,82.012726,58.888824,47.120167,34.362583,-104.62603,-41.09516
PR43934,79.74372,53.649063,39.233997,32.282173,23.238031,-101.44195,-37.31186
PR43935,47.72084,33.89253,24.954493,18.216793,15.894906,-107.437225,-35.850216
PR43936,48.836067,34.942364,25.402643,18.968773,15.713233,-101.273315,-33.775887
PR43937,46.80568,33.59199,24.463629,18.2939,15.16491,-100.83314,-33.510735
PR43938,46.038734,33.072666,24.105032,18.067787,14.945376,-100.54711,-33.381615
PR43939,66.206154,46.107285,33.419586,25.1818,20.461031,-107.45451,-37.12634
PR43940,126.17605,83.28138,60.29419,47.027912,36.103268,-106.26651,-42.513557
PR43941,124.75138,83.461365,59.90376,47.807922,34.978848,-105.260544,-41.436028
PR43942,106.90522,71.53553,51.707493,41.43066,30.479338,-105.021576,-40.259323
PR43943,103.36895,69.79266,50.246807,39.75692,29.640524,-106.72331,-40.11097
PR43944,125.84536,84.40661,60.459835,47.58008,35.454235,-106.38374,-41.653
PR43945,87.65273,59.301594,43.004314,34.1306,25.628307,-105.34763,-38.694557
PR43946,127.60209,85.23522,61.184208,46.763527,36.537945,-108.00307,-42.381836
PR43947,127.88459,85.30589,61.280052,46.38505,36.811893,-108.28403,-42.52592
PR43948,111.47044,75.56938,54.00613,41.89585,31.840408,-106.59903,-40.782066
PR43949,83.76205,57.48232,41.351948,32.15987,24.63011,-104.912285,-38.138077
PR43950,115.179535,78.006546,55.710285,43.029873,32.848804,-106.78819,-40.56902
PR43951,102.300606,69.63074,49.870068,38.333794,29.62753,-107.84975,-39.990627
PR43952,85.95739,59.078552,42.435528,32.280983,25.493029,-107.775665,-38.942654
PR43953,86.98975,59.696224,42.913048,32.632305,25.795027,-108.30232,-38.89
PR43954,103.63449,70.55587,50.485622,38.60458,30.023018,-107.868774,-39.964725
PR43955,89.098816,61.105858,43.887394,33.317677,26.364077,-108.66752,-39.12977
PR43956,61.687717,42.886723,31.302347,23.568707,19.376688,-107.477905,-36.99584
PR43957,86.00994,59.18792,42.46482,32.132584,25.547197,-107.784065,-39.141342
PR43958,47.628384,33.810448,24.927254,18.281502,15.8756485,-108.167625,-36.100647
PR43959,51.865788,36.963123,26.808409,20.058605,16.50383,-101.96672,-34.187027
PR43960,49.039246,35.043903,25.50622,19.172977,15.755256,-101.879425,-34.017906
PR43961,47.51618,34.010376,24.796043,18.718903,15.326414,-101.42452,-33.79859
PR43962,47.354515,33.88789,24.71893,18.675499,15.284315,-101.416565,-33.79755
PR43963,53.875565,38.31974,27.7258,20.717728,17.01392,-101.694244,-34.209087
PR43964,49.82667,35.58607,25.860058,19.362293,15.964399,-101.51688,-33.931095
PR43965,47.940033,34.320477,24.991106,18.804993,15.441603,-101.27641,-33.752583
PR43966,45.415062,32.637768,23.811262,17.88697,14.770013,-100.33629,-33.29264
PR43967,71.9692,49.985764,36.068493,26.957493,22.010681,-107.734856,-37.52512
PR43968,80.01743,55.150806,39.66296,30.076073,23.895922,-105.11014,-37.357315
PR43969,64.891914,44.972404,32.66318,25.393295,19.747358,-102.316895,-35.65245
PR43970,97.67536,66.60788,47.708797,36.510647,28.408447,-105.66749,-38.875366
PR43971,66.5575,46.453236,33.560047,25.091175,20.52033,-105.76531,-36.5117
PR43972,65.48588,45.744343,33.06568,24.725971,20.23423,-105.56252,-36.37764
PR43973,65.82786,45.940884,33.221058,24.85426,20.336325,-105.79155,-36.494625
PR43974,79.333855,54.686543,39.341057,29.846087,23.70801,-104.806114,-37.224873
PR43975,91.74483,62.698673,44.959003,34.475758,26.795021,-103.822136,-37.89206
PR43976,79.36346,54.718052,39.35783,29.805721,23.733519,-104.89991,-37.243557
PR43977,93.11573,63.587265,45.59413,34.909534,27.191412,-104.41841,-38.18048
PR43978,87.10712,59.74316,42.937233,32.36191,25.911873,-107.71601,-38.70288
PR43979,43.78868,31.465391,23.060055,17.19859,14.45115,-101.08774,-33.481373
PR43980,73.70498,51.01624,36.88544,27.361404,22.656841,-110.14445,-38.469822
PR43981,86.94321,59.59707,42.896877,32.35088,25.942228,-109.52826,-39.300167
PR43982,86.94215,59.499313,42.891754,32.24551,26.039274,-110.392006,-39.633156
PR43983,87.77319,60.168022,43.28075,32.78144,26.093227,-109.324524,-39.28774
PR43984,86.59518,59.322517,42.72972,32.603947,25.721214,-109.10986,-39.210487
PR43985,63.700012,43.976337,32.201717,24.594177,19.888342,-108.45848,-37.639664
PR43986,91.316345,62.3745,44.904537,34.29571,26.990961,-110.43705,-39.99688
PR43987,105.91919,71.82059,51.551296,39.721703,30.687824,-110.72825,-41.228226
PR43988,72.794914,49.77914,36.323654,28.2029,22.121483,-108.33052,-38.38593
PR43989,99.262405,67.4418,48.49939,37.584267,28.878553,-109.89046,-40.524963
PR43990,77.049835,52.770214,38.341812,29.640682,23.248222,-109.88066,-39.031113
PR43991,102.35606,69.39316,49.893246,38.58937,29.72469,-109.99437,-40.820423
PR43992,95.03675,64.65738,46.574543,36.21945,27.7599,-109.960846,-40.273
PR43993,57.55135,39.72659,29.313555,23.012524,18.0707,-106.10668,-36.66799
PR43994,65.506226,45.079716,33.054478,25.752811,20.256212,-109.816025,-38.304577
PR43995,55.061684,37.938847,28.20034,22.05157,17.610851,-108.67494,-37.412575
PR43996,90.99312,61.80224,44.619366,35.165173,26.505363,-106.570404,-39.087425
PR43997,89.73275,60.517834,43.96982,34.799606,26.317389,-107.58211,-39.649094
PR43998,98.01364,66.2911,47.85911,37.358635,28.56348,-109.69134,-40.626434
PR43999,57.291363,39.248077,29.147783,23.177853,18.020956,-106.65321,-37.063564
PR44000,110.40339,74.2444,53.503883,42.092056,31.700388,-110.587326,-41.932957
PR44001,82.30977,55.511433,40.600166,32.085045,24.575304,-109.73168,-39.90236
PR44002,115.18728,77.30007,55.61776,44.10063,32.72737,-107.97042,-41.521324
PR44003,113.6993,76.44541,54.92747,43.479645,32.280563,-106.42932,-40.832504
PR44004,114.26609,76.86982,55.2137,43.746056,32.41672,-107.049126,-41.039055
PR44005,108.47602,72.84515,52.510292,41.688484,30.973259,-106.511856,-40.620533
PR44006,125.58033,83.99272,60.282677,47.62181,35.38822,-106.042755,-41.706463
PR44007,100.65049,67.44031,48.840984,39.294308,28.818642,-104.26703,-39.583458
PR44008,118.95779,79.77353,57.257893,45.677414,33.44679,-104.15835,-40.593437
PR44009,121.219124,81.19983,58.298473,46.547184,34.053425,-105.00735,-41.068527
PR44010,103.32421,69.150345,50.07137,40.259224,29.544973,-105.12982,-40.07772
PR44011,108.83099,73.21946,52.69052,42.004677,30.929296,-105.70836,-40.308556
PR44012,71.764824,48.67542,35.719116,28.69363,21.556503,-105.416245,-37.765636
PR44013,84.084724,57.731144,41.55982,31.946999,24.904713,-107.19587,-38.408367
PR44014,68.067345,47.31634,34.274628,26.087906,20.859747,-107.50586,-37.30455
PR44015,80.72388,55.43208,40.002525,30.874332,24.016874,-106.88994,-38.152946
PR44016,80.47294,55.262253,39.88242,30.796942,23.94108,-106.67831,-38.072716
PR44017,99.43905,67.71063,48.524902,37.512848,28.769949,-106.19496,-39.24041
PR44018,79.24589,54.261265,39.24309,30.377083,23.602919,-105.05632,-37.608597
PR44019,70.8762,49.069603,35.485126,27.148907,21.478626,-105.175064,-36.827187
PR44020,81.25678,55.839386,40.257877,30.615059,24.31278,-107.461205,-38.28944
PR44021,59.083626,40.961567,29.999863,23.262878,18.399092,-103.736145,-35.83165
PR44022,80.33331,55.191013,39.712242,30.729387,23.69824,-101.8515,-36.5093
PR44023,97.58785,66.43489,47.683414,36.675694,28.414215,-107.15199,-39.441536
PR44024,109.825096,74.29729,53.223125,41.36253,31.43625,-106.39928,-40.20648
PR44025,89.46833,60.799057,43.880585,34.147606,26.222698,-105.33678,-38.544594
PR44026,100.28686,68.20653,48.920647,37.625168,29.117579,-107.41112,-39.71148
PR44027,91.52651,62.27272,44.888252,34.919006,26.779314,-107.105385,-39.16968
PR44028,110.121765,74.46913,53.363186,41.63565,31.470562,-106.60291,-40.323933
PR44029,133.43787,86.935905,63.385944,45.399166,39.929913,-112.732925,-45.45901
PR44030,135.30719,88.10579,64.27026,46.380905,40.38023,-114.23254,-46.137184
PR44031,137.46175,88.57529,65.01914,44.79793,42.040104,-116.112854,-47.324497
PR44032,134.04605,87.31759,63.68593,46.18312,39.917164,-113.13722,-45.696274
PR44033,135.51373,87.97368,64.271484,45.060974,40.98186,-114.55571,-46.309715
PR44034,134.05978,87.161224,63.639023,45.57831,40.169697,-113.1953,-45.773598
PR44035,128.3993,85.665375,61.579094,48.472366,36.304966,-108.382805,-42.758522
PR44036,129.01843,86.09547,61.86723,48.23905,36.635,-108.9969,-42.93787
PR44037,119.66122,79.77014,57.509117,46.29799,33.66154,-105.07233,-41.293903
PR44038,104.77572,70.09311,50.72118,40.653282,29.946205,-104.83739,-40.081306
PR44039,96.08329,64.658905,46.77183,37.57278,27.574387,-102.97655,-38.693016
PR44040,85.93345,58.176758,42.17089,33.645203,25.045742,-103.00942,-37.839005
PR44041,106.498985,72.05944,51.676235,40.609577,30.40109,-105.083786,-39.634117
PR44042,82.671486,56.773,40.906147,31.471539,24.537365,-107.06822,-38.292953
PR44043,83.3246,57.231113,41.209286,31.6111,24.73019,-107.131516,-38.329372
PR44044,83.55397,57.378338,41.311584,31.6888,24.788013,-107.065155,-38.326202
PR44045,81.8435,56.212036,40.52245,31.200432,24.31759,-106.94797,-38.211277
PR44046,83.54699,57.439285,41.29649,31.654808,24.732224,-105.95853,-37.92438
PR44047,93.56606,63.797607,45.818134,35.30195,27.307467,-105.73849,-38.714043
PR44048,97.67837,66.071365,47.649757,37.717525,28.18455,-106.59569,-39.66187
PR44049,61.580166,42.19168,31.12698,24.951942,18.97371,-106.064865,-37.10927
PR44050,100.70938,68.14188,49.027386,38.88524,28.858334,-105.46333,-39.464603
PR44051,100.714424,67.9978,48.999363,39.09645,28.819326,-105.273,-39.52717
PR44052,74.8742,50.816986,37.121796,29.932735,22.199965,-103.571075,-37.337162
PR44053,108.40322,73.118935,52.518013,41.6717,30.812868,-105.21295,-39.97775
PR44054,99.780815,67.69017,48.62762,38.308933,28.657047,-105.323875,-39.221756
PR44055,101.76124,68.923584,49.527836,39.028645,29.194368,-105.78769,-39.555706
PR44056,106.08294,71.83761,51.50197,40.415714,30.307894,-105.334984,-39.644924
PR44057,103.05695,69.79371,50.101997,39.47351,29.485886,-104.873245,-39.339603
PR44058,57.571266,39.909428,29.256775,22.990292,17.84947,-101.6407,-35.12519
PR44059,94.271416,64.21666,46.15047,35.929855,27.38916,-106.121826,-38.95182
PR44060,51.104103,35.772243,26.408554,20.463364,16.409523,-105.40499,-35.77614
PR44061,94.93187,64.657585,46.45149,36.142853,27.560602,-106.063675,-38.972137
PR44062,80.3057,55.140522,39.813885,30.83509,23.882889,-107.00467,-38.182617
PR44063,65.741844,45.241215,33.04939,25.79913,20.114275,-104.87547,-36.738754
PR44064,81.028725,55.68318,40.141716,30.957478,24.070547,-106.43884,-37.992477
PR44065,60.893364,42.455666,30.848053,24.204014,18.581612,-101.39375,-35.025887
PR44066,53.589138,37.405922,27.54321,21.313019,17.05658,-105.45549,-35.960682
PR44067,81.00901,55.638523,40.136547,30.989906,24.078537,-106.85764,-38.15042
PR44068,78.41808,53.887592,38.94412,30.12437,23.410103,-106.8221,-37.998672
PR44069,82.6406,56.7745,40.88729,31.391602,24.532883,-106.7419,-38.16509
PR44070,79.39063,54.59178,39.388676,30.40649,23.640568,-106.30932,-37.851166
PR44071,79.91692,54.915497,39.624416,30.577679,23.78737,-106.34548,-37.91311
PR44072,83.22165,57.18127,41.154385,31.518515,24.699013,-106.68906,-38.16353
PR44073,94.48229,64.42651,46.235455,35.768253,27.46647,-105.25724,-38.618763
PR44074,107.53574,72.828186,52.15806,40.616714,30.76439,-105.09593,-39.614445
PR44075,112.111885,75.98716,54.28097,41.950855,32.008286,-105.51439,-39.9309
PR44076,124.55255,83.825134,59.88113,46.169586,35.338367,-105.56667,-41.02573
PR44077,99.154,67.53944,48.40732,37.143784,28.814762,-106.94018,-39.421463
PR44078,83.97895,57.558006,41.423275,32.141766,24.690012,-104.02309,-37.48471
PR44079,90.404045,61.795208,44.336994,34.087704,26.414644,-103.4841,-37.715523
PR44080,100.5511,68.53584,49.05453,37.49693,29.192558,-106.79289,-39.402973
PR44081,99.23516,67.66388,48.44852,37.013496,28.857895,-106.6504,-39.269993
PR44082,91.946205,62.8719,45.054867,34.45742,26.861574,-103.721054,-37.836704
PR44083,110.65871,74.945404,53.61108,41.416416,31.69046,-106.08219,-40.070126
PR44084,97.86841,66.670135,47.817757,36.67835,28.501467,-107.066734,-39.389053
PR44085,94.543,64.489426,46.28238,35.542213,27.599562,-106.20218,-38.88447
PR44086,98.98087,67.49909,48.3424,36.995358,28.781986,-106.96865,-39.35899
PR44087,100.00941,68.14822,48.79922,37.320133,29.054321,-106.72413,-39.367172
PR44088,99.62412,67.86562,48.619236,37.205696,28.959187,-106.79596,-39.386055
PR44089,81.34087,55.674377,40.20596,31.445099,23.998745,-104.569824,-37.603874
PR44090,103.28347,69.86746,50.20891,39.40758,29.65785,-105.93786,-39.733074
PR44091,72.043625,49.095398,35.86953,28.476871,21.636152,-104.57742,-37.32231
PR44092,116.009315,78.06514,55.976337,44.1921,32.83351,-105.353325,-40.568314
PR44093,111.37174,75.04687,53.845123,42.7045,31.54135,-104.23831,-39.886673
PR44094,112.33491,75.658325,54.301994,42.926666,31.8808,-105.35414,-40.31249
PR44095,96.48089,65.1537,47.008083,37.762184,27.603748,-103.073395,-38.592743
PR44096,68.23055,46.509224,34.13341,27.193897,20.697618,-105.44713,-37.398376
PR44097,104.15325,70.176346,50.55234,40.279877,29.734428,-105.36808,-39.848747
