Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP57,OUT013,1711.8131
FDU48,OUT019,307.78745
FDH48,OUT035,1455.3374
FDO33,OUT035,1954.7891
NCU29,OUT045,2446.8462
FDW35,OUT046,680.78516
FDH05,OUT010,555.49524
FDP26,OUT049,1670.3995
DRG27,OUT035,712.3955
FDQ33,OUT046,2484.744
FDH20,OUT010,237.27628
FDV14,OUT046,1445.0527
DRD01,OUT046,885.798
NCI17,OUT049,1545.8406
FDF39,OUT010,625.58575
FDX37,OUT046,1627.2003
NCX17,OUT035,3929.872
FDN03,OUT013,4288.7104
NCS41,OUT010,455.13013
FDH34,OUT045,3038.4702
NCX53,OUT018,2070.0022
FDY31,OUT046,2457.6125
FDD20,OUT017,2094.5815
FDE51,OUT045,709.25507
FDV27,OUT046,1450.8535
FDF16,OUT035,2514.2341
FDZ02,OUT049,1570.326
NCK05,OUT045,975.09204
FDM12,OUT027,5070.9463
NCA05,OUT018,2186.7246
FDX33,OUT045,2618.03
FDM25,OUT049,2874.4636
FDE41,OUT018,1130.4768
FDW14,OUT045,1488.9331
NCD30,OUT046,1561.1536
FDB23,OUT010,581.7156
FDF45,OUT046,976.63153
FDW20,OUT017,2061.1418
FDF47,OUT045,3624.0486
NCR05,OUT019,570.4989
DRB01,OUT046,2987.9438
FDE36,OUT013,2791.7014
FDU56,OUT049,2993.5461
FDB23,OUT049,3691.5105
FDN48,OUT049,1437.2089
FDS43,OUT013,3164.0623
NCN05,OUT013,2992.7004
NCL53,OUT049,2894.4583
FDL56,OUT046,1377.2777
FDH17,OUT018,1303.3766
FDP37,OUT046,2031.9159
FDG09,OUT019,457.31662
FDA55,OUT045,3662.5488
FDX31,OUT049,3851.8918
FDJ41,OUT045,4331.209
DRC24,OUT045,2535.279
FDQ21,OUT035,2082.3
NCT54,OUT045,1507.6146
FDH08,OUT049,3786.9097
FDY38,OUT018,3576.8557
DRM11,OUT010,590.8788
FDG32,OUT049,3552.3677
NCH18,OUT046,3736.989
FDI20,OUT035,3552.6213
FDA33,OUT018,2160.2312
FDN45,OUT013,3901.4365
FDT45,OUT010,151.19096
FDR32,OUT035,3885.4722
FDA48,OUT017,3639.9417
FDN23,OUT017,2420.5503
NCR18,OUT035,777.7024
FDD45,OUT046,1511.9467
FDI22,OUT018,3076.2703
FDT09,OUT013,2162.3875
DRC24,OUT027,4205.4443
FDT39,OUT046,2505.8638
FDX28,OUT045,1579.008
FDA50,OUT018,1237.9547
FDT33,OUT027,4455.281
FDQ60,OUT049,1946.3916
NCM19,OUT018,1566.7917
FDF40,OUT046,4109.2085
NCI30,OUT035,4120.39
FDK34,OUT049,3902.7998
FDA38,OUT027,5567.544
FDT02,OUT045,571.1155
FDC11,OUT017,1390.7645
FDD08,OUT046,638.1396
NCS29,OUT046,3885.6545
DRI03,OUT010,371.38544
FDK48,OUT035,1281.137
FDM52,OUT049,2419.583
FDP49,OUT035,1010.89276
DRA24,OUT046,2706.7217
NCJ43,OUT049,2839.455
FDE11,OUT045,2981.426
FDP01,OUT049,2487.218
FDQ59,OUT018,1149.755
FDA43,OUT019,425.48502
FDL14,OUT017,2592.832
FDV50,OUT010,276.6424
FDT01,OUT027,5580.889
NCC42,OUT035,2383.6748
FDO28,OUT046,1953.26
FDD32,OUT019,191.52986
FDV45,OUT035,3145.2083
NCW17,OUT019,320.88177
NCJ17,OUT027,2288.8767
NCF18,OUT049,3084.5562
FDP01,OUT045,2489.0598
FDH24,OUT045,2548.9797
FDI38,OUT027,5575.095
FDX03,OUT035,800.9339
FDY28,OUT046,3523.6423
FDN34,OUT018,2549.4006
FDJ02,OUT045,2431.755
FDW40,OUT019,360.05542
FDX03,OUT017,720.86926
FDE17,OUT027,4105.3765
FDT58,OUT046,2761.4668
FDI38,OUT013,3531.3645
FDW22,OUT035,3812.5505
FDS15,OUT027,2915.362
NCX06,OUT013,2945.725
DRK47,OUT035,3880.94
FDC23,OUT027,4807.183
FDM56,OUT010,229.569
FDP21,OUT046,3179.8572
FDP58,OUT046,3592.2705
FDA27,OUT019,598.59924
FDK41,OUT019,169.46194
NCH42,OUT046,3641.0298
FDG29,OUT045,631.8032
FDW15,OUT018,2210.3867
FDD28,OUT018,667.67444
FDQ37,OUT049,3122.5737
FDC23,OUT035,3015.5437
FDV13,OUT035,1541.79
FDK33,OUT046,3501.54
FDO33,OUT013,1889.1663
FDN21,OUT017,2664.5886
NCW06,OUT027,5058.189
FDI38,OUT035,3525.3123
FDC21,OUT027,2946.658
NCS05,OUT046,2205.5493
NCN53,OUT049,580.0247
FDV40,OUT010,161.15813
FDG60,OUT017,3846.6042
NCY30,OUT027,4802.5273
FDM40,OUT045,2260.013
NCO30,OUT046,3008.2783
FDK10,OUT046,3030.269
FDM36,OUT045,2842.7124
FDN10,OUT013,1947.7668
FDM46,OUT018,1221.3358
FDX50,OUT049,1759.7094
FDP33,OUT045,4164.4204
FDO12,OUT045,3180.6306
FDC28,OUT013,1875.6151
FDO31,OUT045,1331.8961
FDX45,OUT035,2606.2393
FDV21,OUT049,1988.6051
FDH04,OUT049,1486.711
NCG54,OUT013,2790.3398
FDO13,OUT046,2683.5315
FDA09,OUT027,4841.237
FDC38,OUT017,2169.0354
NCO42,OUT046,2363.6711
FDL45,OUT049,1990.6747
NCK31,OUT013,639.7122
FDM39,OUT017,2984.7754
FDC22,OUT010,568.1151
FDF46,OUT046,1885.4635
FDQ37,OUT045,3111.0488
FDH41,OUT010,476.84195
FDQ04,OUT046,636.22
NCQ02,OUT027,4983.1167
FDJ57,OUT027,5003.922
NCE07,OUT049,2306.6482
FDE56,OUT013,993.0856
FDI20,OUT049,3406.9856
FDK36,OUT018,507.8267
FDP08,OUT027,5104.6074
FDF44,OUT017,2193.2422
NCU53,OUT017,2812.4253
FDF47,OUT035,3757.8684
FDS55,OUT010,345.03574
FDZ52,OUT010,252.69955
FDL04,OUT018,1398.1735
NCM26,OUT035,2593.714
FDX43,OUT049,2745.6733
FDP52,OUT049,3718.9639
DRK49,OUT045,632.02295
FDE38,OUT013,2841.383
DRF13,OUT035,2471.6235
FDK41,OUT010,166.7368
FDJ04,OUT027,3273.8044
FDZ44,OUT018,1686.0334
FDS11,OUT013,3810.5422
FDA55,OUT049,3670.7278
NCW53,OUT046,3205.0308
FDB49,OUT027,2741.69
FDD23,OUT017,3151.425
NCV42,OUT045,1817.1064
NCZ29,OUT018,1813.8636
FDQ26,OUT013,817.8876
FDV08,OUT017,686.23425
FDC53,OUT049,1610.2004
FDV58,OUT010,493.99863
NCP02,OUT019,156.96313
DRI37,OUT045,858.22253
FDQ12,OUT049,3763.5256
FDE33,OUT046,1232.0975
FDX27,OUT045,1504.5634
FDM22,OUT017,863.4867
NCH30,OUT019,287.19836
FDC04,OUT017,4006.2493
FDO38,OUT046,1302.9652
FDV52,OUT027,3108.9827
FDB32,OUT013,1584.0393
FDV43,OUT018,444.01364
FDI24,OUT018,2651.3108
FDR40,OUT017,1391.4558
FDW02,OUT049,2048.33
FDE44,OUT049,674.3926
FDL38,OUT046,1476.5636
NCT54,OUT010,251.21547
DRJ39,OUT010,470.65
FDW55,OUT049,4106.9683
DRF13,OUT019,339.33914
NCW17,OUT049,2096.256
FDP13,OUT035,711.3739
FDS08,OUT018,2613.2166
NCP17,OUT035,1072.4572
NCO53,OUT035,3070.9463
FDH19,OUT045,2868.4846
FDJ04,OUT017,1936.8678
FDG10,OUT049,921.3398
FDA40,OUT010,195.73898
FDI53,OUT045,2636.0203
FDU09,OUT010,191.82503
FDK60,OUT045,1572.3165
FDR43,OUT017,508.23456
FDW22,OUT017,3699.1533
DRP47,OUT010,564.79614
DRG48,OUT010,345.5123
FDA14,OUT035,2457.5793
FDU49,OUT013,1225.894
FDK28,OUT045,4243.3794
FDT19,OUT046,2856.5007
NCQ42,OUT045,2030.09
FDD03,OUT045,3836.5105
NCM53,OUT013,1661.7275
NCX53,OUT045,2300.0784
FDV14,OUT027,2321.9863
NCZ54,OUT017,2674.6694
FDB39,OUT013,879.43097
DRC24,OUT046,2176.778
FDY36,OUT013,1045.6674
FDN01,OUT035,2989.454
DRH25,OUT046,834.188
FDV08,OUT046,702.9877
NCP53,OUT049,3924.1077
FDU52,OUT010,360.80133
NCI42,OUT045,3408.7603
FDZ14,OUT035,2087.8315
FDF11,OUT046,3275.9214
FDQ13,OUT018,1132.6299
FDO32,OUT010,87.43316
DRJ37,OUT018,2239.7039
FDY43,OUT046,2750.5232
NCT41,OUT017,2542.9
NCV17,OUT045,2144.2874
FDM04,OUT027,1479.8063
DRB48,OUT018,333.8192
FDM24,OUT013,2560.3757
FDT37,OUT049,4168.244
NCO05,OUT010,247.22467
FDL13,OUT046,3874.881
FDL15,OUT017,2523.748
FDB11,OUT018,2915.3
FDL14,OUT019,444.40564
FDY10,OUT019,302.72852
FDJ40,OUT049,1783.1487
NCW18,OUT046,3925.057
NCY06,OUT013,2019.4918
DRE13,OUT018,1136.6279
FDA26,OUT045,3581.5852
NCE19,OUT010,138.66563
FDE33,OUT035,1374.7694
DRL59,OUT027,1551.4799
FDY07,OUT046,721.421
FDF57,OUT018,2540.6448
FDM58,OUT035,1878.5977
FDP26,OUT027,2817.9985
FDY32,OUT046,2705.912
FDD51,OUT010,64.50269
FDU22,OUT018,1669.0803
FDZ49,OUT018,3385.7156
NCI42,OUT017,3467.566
FDT04,OUT027,1082.3397
NCU41,OUT045,3118.3599
FDS56,OUT045,4378.7344
NCN42,OUT017,2453.3767
FDK34,OUT046,3494.4434
FDB03,OUT017,3948.2546
DRJ25,OUT035,816.86993
FDT25,OUT027,3325.6702
FDN20,OUT013,2842.174
FDP09,OUT013,3656.323
FDM20,OUT019,560.55994
NCG55,OUT046,1874.2814
NCP14,OUT045,1687.1697
NCH06,OUT046,3915.1597
FDV52,OUT013,1888.4377
NCL07,OUT035,734.5932
DRJ11,OUT027,4689.583
DRO59,OUT013,1254.6829
FDW15,OUT010,399.86545
NCQ30,OUT035,2095.9526
NCN54,OUT019,197.68526
FDY01,OUT027,3082.1897
FDX39,OUT035,3618.6943
FDH53,OUT027,2266.6672
FDA57,OUT035,720.9926
NCC07,OUT010,265.6743
FDU28,OUT013,3150.9495
FDK36,OUT010,93.99143
FDR36,OUT018,422.04507
NCQ17,OUT035,2614.7234
FDS28,OUT019,145.99692
FDE08,OUT045,2398.0676
FDU22,OUT046,1957.161
FDG41,OUT045,1786.4418
FDO31,OUT010,202.1341
FDM21,OUT019,625.65424
FDU40,OUT017,3182.5151
FDV36,OUT018,1785.9962
FDT10,OUT027,1593.9714
FDX38,OUT045,768.8231
NCU30,OUT027,4249.723
NCV06,OUT049,3151.8613
FDT16,OUT035,4432.362
NCP41,OUT027,2858.1895
FDZ56,OUT017,2807.868
FDC22,OUT035,3243.0496
FDU10,OUT035,713.924
FDS46,OUT045,1912.7666
FDO08,OUT049,2714.222
NCV42,OUT018,1553.6165
FDP33,OUT035,4256.48
FDJ12,OUT046,3437.9688
FDH04,OUT045,1473.5304
NCU54,OUT013,3524.6086
FDO36,OUT010,412.38843
FDT37,OUT027,6784.9033
FDD14,OUT010,388.19562
FDA16,OUT013,3757.1072
NCS42,OUT019,240.59808
FDP10,OUT019,260.68735
FDQ28,OUT049,2486.0688
FDK57,OUT010,294.11688
FDK02,OUT013,2007.3308
FDW47,OUT018,1700.3591
NCC42,OUT018,2016.4607
FDQ37,OUT018,2882.586
FDL40,OUT046,1545.8352
DRE13,OUT010,205.22333
FDQ34,OUT027,2824.9304
NCB54,OUT046,2124.5867
FDS48,OUT049,2405.486
FDO15,OUT045,1170.3439
NCT30,OUT013,534.41394
FDU49,OUT027,2285.493
FDE21,OUT046,1885.6683
FDS49,OUT019,156.11368
FDT38,OUT027,2317.023
FDZ01,OUT045,1694.3301
FDC41,OUT035,1265.5883
DRG13,OUT010,381.23862
NCZ42,OUT018,3146.071
NCM07,OUT045,1387.0074
NCV17,OUT018,1881.2683
DRK39,OUT035,1413.0983
FDS37,OUT018,1615.6692
FDV12,OUT019,261.589
NCG19,OUT018,3575.5242
FDS51,OUT013,903.6825
NCO14,OUT046,709.475
FDC38,OUT046,2089.332
FDN15,OUT046,2286.325
NCH42,OUT013,3817.3513
FDQ22,OUT046,593.46124
FDC05,OUT013,3402.1484
FDZ31,OUT013,3194.2166
DRJ23,OUT049,2955.7478
FDC52,OUT035,2572.5679
DRD12,OUT010,205.83357
FDV55,OUT017,2405.6597
FDD32,OUT046,1323.8164
FDR01,OUT049,3347.733
FDY08,OUT019,469.8823
FDQ45,OUT045,3054.8848
DRN11,OUT027,3961.6267
NCS05,OUT018,1954.3239
FDY32,OUT035,2751.725
NCD31,OUT045,2723.5037
NCE06,OUT049,2635.0686
NCP14,OUT046,1678.3224
NCF18,OUT019,473.40842
FDF14,OUT018,2222.9326
FDB22,OUT017,2557.6545
NCH54,OUT049,2585.4338
FDU27,OUT035,829.279
FDS58,OUT027,4209.687
NCU29,OUT035,2490.4192
FDJ57,OUT013,3143.5151
FDL56,OUT049,1332.5098
FDH60,OUT035,3290.9565
FDN24,OUT018,552.2109
FDD02,OUT017,1965.2712
FDP15,OUT017,4278.4395
FDB28,OUT027,4921.6777
DRC49,OUT045,2357.6804
NCG30,OUT018,1711.122
FDJ14,OUT049,1299.4877
FDL52,OUT045,593.02985
NCG19,OUT027,6177.3066
NCN41,OUT035,2104.8882
FDW22,OUT013,3738.1729
FDI02,OUT013,1875.2529
FDV51,OUT045,2703.4177
FDV48,OUT046,1321.241
NCL17,OUT019,350.10208
FDP46,OUT045,1425.5221
FDU10,OUT045,573.46606
FDT37,OUT010,587.923
FDI27,OUT035,846.11035
FDN51,OUT046,3841.8108
FDW07,OUT035,1471.724
FDN45,OUT049,3618.4001
DRN37,OUT027,4506.623
DRF48,OUT049,3078.7712
FDP38,OUT019,86.03515
NCX18,OUT027,5152.476
FDK45,OUT018,1609.8585
FDZ37,OUT049,1412.588
FDS50,OUT018,3405.566
NCR54,OUT018,2937.794
NCS17,OUT035,1604.2509
FDV31,OUT046,2928.8782
DRE27,OUT017,1546.3134
FDN60,OUT013,2726.2812
FDK26,OUT013,3116.685
FDX37,OUT018,1347.5172
FDW31,OUT046,3289.3413
FDX26,OUT018,2728.4553
DRL49,OUT019,336.19818
FDU49,OUT017,1433.9922
FDY58,OUT046,3530.819
FDN03,OUT045,4134.241
NCV06,OUT010,483.56497
FDH53,OUT045,1327.3193
FDG31,OUT018,788.25616
NCC06,OUT045,2100.4658
FDS13,OUT049,4354.1177
FDP16,OUT035,4151.582
FDA35,OUT013,2048.5913
DRP47,OUT018,3979.465
FDY28,OUT010,545.24304
FDY20,OUT035,1571.2938
NCH30,OUT017,1836.639
NCR29,OUT019,149.23772
NCP05,OUT013,2415.8655
NCF30,OUT019,311.6398
FDA08,OUT035,2810.56
FDN51,OUT027,6655.303
FDH12,OUT046,1738.9314
FDY39,OUT017,3071.8853
NCO53,OUT045,2963.586
FDB40,OUT046,2404.8115
FDH02,OUT049,1455.2214
FDY11,OUT027,1702.2072
FDQ09,OUT019,286.164
FDP16,OUT013,4234.8394
NCF55,OUT018,290.31235
FDY09,OUT027,4676.5923
FDY39,OUT045,3029.8303
NCU53,OUT049,2695.0356
NCT41,OUT049,2463.9446
FDJ45,OUT046,538.7496
FDR28,OUT013,2683.0696
FDN08,OUT013,1947.2483
FDJ07,OUT049,1841.071
FDZ09,OUT027,4353.3564
FDQ14,OUT017,2501.7346
FDY12,OUT027,1291.8365
FDK57,OUT046,1976.0663
FDD20,OUT049,1963.4197
FDS36,OUT018,1574.3014
FDI40,OUT049,1621.4581
FDJ40,OUT045,1796.683
FDE08,OUT013,2530.2197
DRK01,OUT013,1657.8031
FDC58,OUT049,652.3129
FDE50,OUT046,3117.3164
FDX48,OUT035,2606.6104
DRM35,OUT018,2647.6296
FDG41,OUT013,1799.9274
FDB52,OUT046,3466.9268
FDV19,OUT045,2610.999
DRG48,OUT017,2427.5347
FDI26,OUT013,3082.868
FDU11,OUT019,252.79434
FDF59,OUT019,316.50732
FDR07,OUT049,1509.4886
NCE06,OUT017,2698.9387
FDE10,OUT046,2192.4495
NCO55,OUT046,1777.7728
FDZ13,OUT013,619.36096
FDT50,OUT017,1646.2386
FDH12,OUT010,224.9119
FDD21,OUT045,1910.7662
NCM05,OUT013,4454.4565
FDK04,OUT013,916.06036
FDN33,OUT017,1635.1903
NCM18,OUT010,164.70807
DRC25,OUT049,1365.5239
FDT47,OUT017,1638.6969
FDD45,OUT027,2664.8013
NCD07,OUT018,1605.9945
NCY54,OUT010,439.49017
FDL12,OUT049,915.65625
FDL02,OUT017,1712.6869
FDC60,OUT035,1555.83
FDR37,OUT017,3003.3708
FDY16,OUT017,3065.601
FDU26,OUT045,1961.8934
FDN24,OUT013,818.741
FDH44,OUT013,2490.1318
FDE23,OUT010,151.42027
FDW60,OUT017,2977.4597
FDQ55,OUT049,1895.0466
FDV32,OUT027,1693.7507
FDV03,OUT010,380.06503
FDY14,OUT010,625.7035
NCL55,OUT027,6587.798
DRF25,OUT017,637.4562
FDX03,OUT046,718.3832
FDF40,OUT045,4079.7102
FDX24,OUT010,291.171
FDA25,OUT049,1629.8893
FDH21,OUT018,2345.187
FDB47,OUT010,500.90848
FDT34,OUT019,269.9222
FDS39,OUT010,417.83124
NCU05,OUT046,1283.2734
FDE02,OUT049,1461.9845
FDL25,OUT035,1562.0472
FDC50,OUT049,1443.5055
FDZ32,OUT049,1743.7784
FDV14,OUT045,1380.4642
FDR07,OUT045,1528.0283
FDB26,OUT049,810.6404
NCR50,OUT045,2496.5298
FDP01,OUT018,2237.2354
FDH57,OUT045,2128.543
FDM60,OUT027,1120.6202
FDA45,OUT017,2864.0117
FDU55,OUT017,4305.053
FDH40,OUT035,1433.2179
FDG40,OUT019,39.481365
FDT12,OUT049,3699.1145
DRL59,OUT045,823.1927
FDT47,OUT018,1378.2203
FDI60,OUT017,1100.6918
DRF51,OUT027,1164.6422
NCK31,OUT049,794.16125
FDB08,OUT045,2634.3193
FDM44,OUT035,1747.3989
FDD46,OUT018,2210.7788
FDR27,OUT019,350.46786
FDV56,OUT010,286.35086
FDM02,OUT049,1368.0402
FDU45,OUT018,1591.5924
FDZ10,OUT017,2076.903
NCK31,OUT010,145.16443
FDR27,OUT035,2280.803
FDF33,OUT013,1804.7583
FDJ36,OUT046,1679.0331
FDP33,OUT049,4152.564
FDG17,OUT046,3836.2292
FDG47,OUT027,6006.906
NCW29,OUT046,2121.9377
DRH59,OUT017,1182.1921
FDR32,OUT017,3833.745
FDP48,OUT035,3111.089
FDG17,OUT035,4160.853
DRJ59,OUT017,658.7422
FDY48,OUT027,2756.2395
FDB02,OUT046,2909.5635
FDN10,OUT019,292.52713
NCD55,OUT035,757.72955
FDX34,OUT013,1961.9923
FDZ38,OUT045,2803.9663
DRF37,OUT049,3858.0454
DRL47,OUT019,259.55988
FDL27,OUT035,1121.8395
NCP53,OUT035,4004.6064
FDT03,OUT019,448.0272
FDJ28,OUT035,3252.4263
FDF40,OUT018,3756.5798
FDA32,OUT035,3654.6335
NCP02,OUT017,987.7931
FDZ31,OUT045,3170.6067
NCQ29,OUT013,4457.879
FDP57,OUT010,262.58676
FDL32,OUT027,3054.4683
DRB01,OUT035,3245.2058
FDJ40,OUT046,1804.4913
FDO24,OUT018,2296.4744
FDO11,OUT018,3593.9438
FDA56,OUT035,2066.2854
FDF02,OUT045,1660.144
FDA10,OUT013,2185.7842
NCI55,OUT017,2026.6031
FDZ40,OUT010,119.078224
FDV08,OUT049,645.64795
FDN48,OUT013,1452.466
FDU57,OUT017,2516.2424
DRF49,OUT013,2004.9642
FDS02,OUT035,3284.7236
FDS43,OUT046,3083.8538
FDT16,OUT013,4407.144
FDX19,OUT027,6191.1465
FDK15,OUT046,1596.964
DRA12,OUT049,2289.6604
FDY35,OUT017,757.6096
NCU42,OUT013,2719.492
FDD26,OUT013,3181.455
FDR11,OUT018,2353.5852
NCP53,OUT045,3949.3362
FDP34,OUT045,2533.4473
NCV41,OUT019,279.86694
FDN20,OUT018,2462.0325
FDZ16,OUT018,2913.7236
FDZ28,OUT049,2045.3683
NCL55,OUT013,4291.716
NCJ17,OUT046,1366.1825
FDT37,OUT046,4221.447
FDV51,OUT049,2728.2932
FDZ28,OUT035,2196.0247
FDN27,OUT013,1945.3168
FDS14,OUT019,353.9551
FDZ58,OUT045,1985.7726
FDD46,OUT046,2537.3474
FDJ03,OUT035,854.90875
FDU03,OUT010,473.05554
FDA33,OUT027,4043.6477
NCW53,OUT035,3237.4753
NCC55,OUT017,610.2641
FDP52,OUT019,564.21185
FDE39,OUT049,1945.2548
FDB44,OUT035,3577.2405
FDG59,OUT013,562.2318
FDI05,OUT013,1199.2002
FDF59,OUT045,2078.8381
FDM39,OUT019,398.34644
FDB14,OUT013,1536.3038
NCS05,OUT019,338.12582
DRJ35,OUT045,977.3015
FDO31,OUT019,204.18799
FDA31,OUT046,2843.5457
FDX40,OUT049,549.5367
FDW56,OUT045,3158.137
FDH09,OUT018,538.2649
FDA52,OUT019,412.44797
FDF20,OUT019,441.23428
FDE40,OUT046,967.40955
NCU17,OUT046,1648.556
NCP14,OUT035,1817.661
FDN25,OUT027,1555.0829
FDU39,OUT049,906.8551
NCM05,OUT017,4275.6606
FDU07,OUT017,2485.4314
FDF28,OUT049,2037.1976
FDR57,OUT049,2625.3357
FDJ33,OUT013,1986.8389
DRH23,OUT035,910.6998
FDQ52,OUT046,4083.334
DRK13,OUT035,3312.0925
FDP09,OUT046,3490.8425
FDR08,OUT027,2960.97
FDV50,OUT045,1958.7218
FDT13,OUT049,3098.8948
FDJ27,OUT027,2734.6284
FDH21,OUT046,2594.76
FDW14,OUT027,2338.9038
FDL52,OUT049,612.8977
FDW28,OUT017,3242.8713
FDL40,OUT049,1544.557
FDE24,OUT046,2303.8782
FDX35,OUT049,3756.35
FDP46,OUT017,1447.3676
FDX56,OUT045,3390.403
FDQ45,OUT049,3063.823
FDK50,OUT027,4344.4834
FDY26,OUT045,3477.726
FDQ09,OUT017,1908.2495
FDN39,OUT049,2769.3254
FDP13,OUT017,659.5393
FDR51,OUT013,2471.9148
FDZ49,OUT010,544.5156
FDL28,OUT018,3475.0623
FDZ10,OUT035,2138.5588
FDK38,OUT013,2499.3525
DRL49,OUT027,3905.8765
FDR15,OUT013,2512.8708
FDQ24,OUT035,4230.1255
FDD56,OUT013,3061.1577
NCR42,OUT046,518.78357
FDH52,OUT045,1022.98706
FDH57,OUT019,281.7139
FDR15,OUT010,489.45236
FDJ34,OUT035,2137.5503
FDW37,OUT035,1542.1682
FDQ23,OUT018,1397.8309
FDP34,OUT013,2726.027
FDE04,OUT027,4861.495
FDC48,OUT045,1307.3988
FDA47,OUT019,387.92722
FDI35,OUT018,2690.2363
NCV05,OUT013,2487.6345
FDR28,OUT045,2670.0654
FDH31,OUT017,1635.872
FDP59,OUT019,240.76712
FDS19,OUT018,970.0797
FDM60,OUT045,649.21124
FDJ44,OUT018,2568.708
DRH51,OUT017,1388.2557
DRC25,OUT017,1421.1158
DRE25,OUT013,1632.1898
NCX05,OUT049,1829.6257
FDR11,OUT017,2613.992
DRP47,OUT045,4060.931
DRC49,OUT019,335.41595
FDQ47,OUT027,1029.0302
FDL20,OUT013,1893.7627
FDM34,OUT035,2207.0234
NCN55,OUT013,4029.3777
FDD41,OUT035,1796.6947
FDE52,OUT049,1451.3435
NCT18,OUT019,451.09445
FDJ32,OUT018,677.65027
FDE16,OUT046,3483.162
FDZ09,OUT045,2643.5232
DRZ11,OUT046,2023.7258
FDK41,OUT049,1329.986
FDE56,OUT049,903.578
FDH34,OUT013,3203.1965
DRI49,OUT013,1472.6351
DRI59,OUT046,3388.5442
DRC36,OUT049,2837.9614
FDS15,OUT019,292.66345
FDI07,OUT018,2979.0952
FDZ15,OUT018,1679.5554
NCX41,OUT027,5553.0337
NCO29,OUT019,413.20328
FDF57,OUT013,2869.5989
FDI33,OUT035,1558.6304
DRJ47,OUT049,2746.0762
FDB34,OUT046,1401.1659
FDY22,OUT027,3775.2969
DRL11,OUT017,2626.431
FDY46,OUT035,3190.2585
FDG17,OUT013,4193.3154
FDE52,OUT018,1169.4642
DRP47,OUT027,5540.8994
FDO01,OUT010,296.9413
FDL09,OUT046,2765.181
FDR57,OUT013,2582.798
DRD37,OUT035,838.28955
FDQ36,OUT027,1089.3447
FDL33,OUT049,3206.4067
FDL48,OUT045,757.7661
FDL28,OUT049,3795.674
NCN29,OUT046,749.91943
FDO13,OUT035,2817.854
FDB38,OUT045,2641.9446
FDI36,OUT035,3329.8538
FDI58,OUT035,1591.6832
FDH22,OUT018,1820.5935
FDQ27,OUT013,1652.4971
FDT33,OUT046,2778.1199
FDC56,OUT045,1911.5234
FDF14,OUT046,2594.6135
FDQ39,OUT017,3180.0996
NCM43,OUT017,2751.5784
FDS46,OUT035,2058.2341
FDI22,OUT049,3370.7385
NCE43,OUT045,2779.1108
FDZ36,OUT010,487.60785
FDR13,OUT019,281.82874
FDP46,OUT018,1163.5387
FDW56,OUT019,452.80304
FDB40,OUT017,2424.114
FDM28,OUT018,2660.8384
FDV49,OUT013,4504.709
NCS53,OUT018,2293.6555
FDO03,OUT049,3773.8723
FDT15,OUT035,3133.644
FDD33,OUT049,3745.4673
FDX13,OUT017,4182.1836
FDH60,OUT013,3396.5352
DRH51,OUT046,1161.6423
NCL07,OUT049,624.3638
FDW51,OUT045,3539.167
FDF21,OUT019,453.5714
FDH26,OUT019,326.49115
FDJ03,OUT049,766.0334
FDU35,OUT017,1624.4656
DRL01,OUT018,3186.809
FDE59,OUT045,553.70135
FDI60,OUT035,1142.2914
DRH39,OUT035,1282.7526
FDK36,OUT049,774.9611
FDN52,OUT045,1358.554
FDU12,OUT017,4381.0117
NCT05,OUT027,6647.54
FDS37,OUT027,3159.676
FDK24,OUT017,746.6183
DRF36,OUT013,3241.3835
FDN46,OUT010,288.8909
NCN06,OUT045,2650.415
FDD59,OUT035,1405.5057
FDM14,OUT045,1778.6804
FDO10,OUT018,634.2672
FDU35,OUT013,1545.089
NCA30,OUT018,2797.2942
NCO41,OUT049,1571.1737
FDI24,OUT046,2889.2676
FDZ16,OUT046,3149.1235
FDV47,OUT046,1329.6288
FDV16,OUT045,545.1865
FDZ22,OUT035,1431.6406
FDO20,OUT010,622.8247
FDW38,OUT013,722.557
FDW52,OUT045,2704.596
FDT43,OUT019,107.837135
NCS29,OUT045,4377.109
NCC31,OUT017,2598.4353
FDA21,OUT017,3087.1638
FDQ55,OUT046,1929.7274
NCE54,OUT049,1187.6454
FDD45,OUT017,1547.1732
NCP17,OUT017,1050.3208
FDR47,OUT035,3237.2283
DRM35,OUT013,3116.5198
FDR47,OUT019,424.59085
FDX19,OUT010,551.77985
FDV22,OUT027,4125.9375
FDQ46,OUT027,2943.7388
DRO47,OUT045,1826.2584
FDB44,OUT010,468.76727
FDN02,OUT010,451.44867
FDW10,OUT045,2836.05
FDJ41,OUT019,599.02527
FDM50,OUT046,954.16235
FDW10,OUT035,2976.5273
FDY48,OUT049,1643.1168
NCE30,OUT027,5622.2095
FDO04,OUT045,887.2467
FDQ26,OUT010,143.4015
NCX29,OUT018,2127.0984
FDE39,OUT046,1938.1965
NCR54,OUT027,5126.9775
NCP55,OUT027,1504.5385
FDX22,OUT017,3564.843
FDI05,OUT035,1305.6935
FDC51,OUT027,3398.0413
FDC10,OUT013,2023.3776
FDJ46,OUT045,2851.9814
FDV10,OUT010,164.92224
FDX12,OUT027,6331.7617
FDL43,OUT019,179.14687
DRB13,OUT046,3129.258
FDF59,OUT027,3479.9792
FDT35,OUT049,2710.7402
NCJ19,OUT035,985.96735
FDT35,OUT018,2505.2917
FDI48,OUT046,803.6941
